"treeID","stemID","tag","StemTag","sp","quadrat","gx","gy","dbh","hom","ExactDate","DFstatus","codes","date","status","agb","plot","census","plotID"
454180,961774,"014055","","oenoma","1538",319.4,776,NA,NA,NA,NA,NA,18358.0555555556,"V",0,"gigante2",6,157
454184,961775,"014059","","oenoma","1539",302.5,782.8,NA,NA,NA,NA,NA,18358.0666666667,"V",0,"gigante2",6,157
454190,961776,"014065","","oenoma","1539",316.8,790.9,NA,NA,NA,NA,NA,18358.0666666667,"V",0,"gigante2",6,157
454201,961777,"014076","","sloazu","1835",370.9,707.5,NA,NA,NA,NA,NA,18357.1739130435,"V",0,"gigante2",6,157
454208,961778,"014083","","oenoma","1836",378.6,727.8,NA,NA,NA,NA,NA,18357.1290322581,"V",0,"gigante2",6,157
454214,961779,"014089","","oenoma","1837",363.1,743.7,NA,NA,NA,NA,NA,18357.064516129,"V",0,"gigante2",6,157
454216,961780,"014091","","oenoma","1837",365.9,750.5,NA,NA,NA,NA,NA,18357.064516129,"V",0,"gigante2",6,157
454220,961781,"014096","","oenoma","1838",364.8,761,NA,NA,NA,NA,NA,18357.08,"V",0,"gigante2",6,157
454228,961782,"014104","","oenoma","1635",330.6,709.2,NA,NA,NA,NA,NA,18357.0909090909,"V",0,"gigante2",6,157
454337,961783,"014216","1","oenoma","1637",329.6,759.6,85,1.3,"2010-04-06","alive",NA,18358,"A",0.0309449206032934,"gigante2",6,157
454389,961784,"014268","","sloazu","1638",322.4,761,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454390,961785,"014269","","oenoma","1638",331,769.3,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454395,961786,"014274","","sloazu","1639",320.9,787.7,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
454401,961787,"014280","","oenoma","1735",347.6,718.5,NA,NA,NA,NA,NA,18357.0526315789,"V",0,"gigante2",6,157
454406,961788,"014285","","oenoma","1735",353.9,715.9,NA,NA,NA,NA,NA,18357.0526315789,"V",0,"gigante2",6,157
454469,961789,"014348","","oenoma","1736",356.4,729.3,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454476,961790,"014355","","oenoma","1736",357.2,724.7,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454493,961791,"014372","1","xyl1ma","1737",346.2,758.4,18,1.3,"2010-04-06","alive",NA,18358,"A",0.000736903371779432,"gigante2",6,157
454506,961792,"014385","","pipecu","1737",353.3,754,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
454557,961793,"014606","","oenoma","1838",376.8,760.2,NA,NA,NA,NA,NA,18357.08,"V",0,"gigante2",6,157
454576,961794,"014625","","gustsu","1739",345.3,791.9,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
454589,961795,"014662","","oenoma","1935",392.4,706.8,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454593,961796,"014666","","oenoma","1936",388.4,723.5,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454594,961797,"014667","","oenoma","1936",392.4,724.5,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454597,961798,"014670","","oenoma","1936",394.4,734.8,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454607,961799,"014680","","oenoma","1937",389.3,754.7,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454610,961800,"014683","","oenoma","1937",394.8,745.3,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454612,961801,"014685","","oenoma","1937",399.8,749.7,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454623,961802,"014696","2","sloazu","1939",387.5,793,103,1.3,"2010-04-05","alive",NA,18357,"A",0.0451243050174881,"gigante2",6,157
454629,961803,"014702","","oenoma","1939",399.2,799.6,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
453845,968674,"001295","","coccpa","1938",386,772.7,NA,NA,NA,NA,NA,18357.0689655172,"V",0,"gigante2",6,157
453941,968675,"005551","","oenoma","1636",320.9,728.6,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453949,968676,"005559","","oenoma","1636",330.6,737.9,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453952,968677,"005562","","oenoma","1637",324.2,740.6,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453955,968678,"005565","","oenoma","1637",320.2,752.1,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453956,968679,"005566","","oenoma","1637",321.4,758.5,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453957,968680,"005567","","oenoma","1637",328.6,751.8,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453958,968681,"005568","","oenoma","1637",328.5,746.5,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453962,968682,"005572","","oenoma","1737",354.1,741.3,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
453963,968683,"005573","","coccpa","1737",354.4,745.4,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
453965,968684,"005575","2","oenoma","1737",359.1,749.3,105,1.3,"2010-04-06","alive",NA,18358,"A",0.0541987130804783,"gigante2",6,157
453969,968685,"005579","","oenoma","1736",346.4,725.3,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454030,968686,"011190","1","sloazu","1636",339.5,739.3,39,1.3,"2010-04-06","alive",NA,18358,"A",0.00354845130488228,"gigante2",6,157
454033,968687,"011193","2","oenoma","1636",339.6,735.3,69,1.3,"2010-04-06","alive",NA,18358,"A",0.0178394792295437,"gigante2",6,157
454040,968688,"011200","","pipecu","1736",342.5,730.3,NA,NA,NA,NA,NA,18358.0053763441,"D",0,"gigante2",6,157
454041,968689,"011201","","oenoma","1736",340.3,734.7,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454091,968690,"011251","","oenoma","1736",349.6,735.6,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454130,968691,"014004","","oenoma","1535",308.2,714.9,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454135,968692,"014010","","oenoma","1535",312.1,709.8,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454138,968693,"014013","2","oenoma","1535",313.2,719.5,94,1.3,"2010-04-05","alive",NA,18357,"A",0.0404046104781736,"gigante2",6,157
454140,968694,"014015","","oenoma","1535",319.2,710.3,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454141,968695,"014016","","oenoma","1535",319.7,711.5,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454149,968696,"014024","","oenoma","1536",307.2,720.3,NA,NA,NA,NA,NA,18357.125,"V",0,"gigante2",6,157
454157,968697,"014032","","oenoma","1536",317.8,737.4,NA,NA,NA,NA,NA,18357.125,"V",0,"gigante2",6,157
454164,968698,"014039","","oenoma","1537",305.3,754.3,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454167,968699,"014042","","oenoma","1537",309.6,744.6,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454169,968700,"014044","3","sloazu","1537",313.5,755.8,14,1.3,"2010-04-05","alive",NA,18357,"A",0.000293951710659352,"gigante2",6,157
454180,968701,"014055","","oenoma","1538",319.4,776,NA,NA,NA,NA,NA,18358.0555555556,"V",0,"gigante2",6,157
454184,968702,"014059","","oenoma","1539",302.5,782.8,NA,NA,NA,NA,NA,18358.0666666667,"V",0,"gigante2",6,157
454190,968703,"014065","","oenoma","1539",316.8,790.9,NA,NA,NA,NA,NA,18358.0666666667,"V",0,"gigante2",6,157
454201,968704,"014076","","sloazu","1835",370.9,707.5,NA,NA,NA,NA,NA,18357.1739130435,"V",0,"gigante2",6,157
454208,968705,"014083","","oenoma","1836",378.6,727.8,NA,NA,NA,NA,NA,18357.1290322581,"V",0,"gigante2",6,157
454214,968706,"014089","","oenoma","1837",363.1,743.7,NA,NA,NA,NA,NA,18357.064516129,"V",0,"gigante2",6,157
454216,968707,"014091","","oenoma","1837",365.9,750.5,NA,NA,NA,NA,NA,18357.064516129,"V",0,"gigante2",6,157
454220,968708,"014096","","oenoma","1838",364.8,761,NA,NA,NA,NA,NA,18357.08,"V",0,"gigante2",6,157
454228,968709,"014104","","oenoma","1635",330.6,709.2,NA,NA,NA,NA,NA,18357.0909090909,"V",0,"gigante2",6,157
454337,968710,"014216","2","oenoma","1637",329.6,759.6,77,1.3,"2010-04-06","alive",NA,18358,"A",0.0238256235954132,"gigante2",6,157
454389,968711,"014268","","sloazu","1638",322.4,761,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454390,968712,"014269","","oenoma","1638",331,769.3,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454395,968713,"014274","1","sloazu","1639",320.9,787.7,141,1.3,"2010-04-06","alive",NA,18358,"A",0.103889851137773,"gigante2",6,157
454401,968714,"014280","","oenoma","1735",347.6,718.5,NA,NA,NA,NA,NA,18357.0526315789,"V",0,"gigante2",6,157
454406,968715,"014285","","oenoma","1735",353.9,715.9,NA,NA,NA,NA,NA,18357.0526315789,"V",0,"gigante2",6,157
454469,968716,"014348","","oenoma","1736",356.4,729.3,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454476,968717,"014355","","oenoma","1736",357.2,724.7,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454493,968718,"014372","2","xyl1ma","1737",346.2,758.4,14,1.3,"2010-04-06","alive",NA,18358,"A",0.000411244335675609,"gigante2",6,157
454506,968719,"014385","","pipecu","1737",353.3,754,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
454557,968720,"014606","","oenoma","1838",376.8,760.2,NA,NA,NA,NA,NA,18357.08,"V",0,"gigante2",6,157
454576,968721,"014625","","gustsu","1739",345.3,791.9,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
454589,968722,"014662","","oenoma","1935",392.4,706.8,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454593,968723,"014666","","oenoma","1936",388.4,723.5,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454594,968724,"014667","","oenoma","1936",392.4,724.5,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454597,968725,"014670","","oenoma","1936",394.4,734.8,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454607,968726,"014680","","oenoma","1937",389.3,754.7,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454610,968727,"014683","","oenoma","1937",394.8,745.3,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454612,968728,"014685","","oenoma","1937",399.8,749.7,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454629,968729,"014702","","oenoma","1939",399.2,799.6,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
453845,973778,"001295","","coccpa","1938",386,772.7,NA,NA,NA,NA,NA,18357.0689655172,"V",0,"gigante2",6,157
453941,973779,"005551","","oenoma","1636",320.9,728.6,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453949,973780,"005559","","oenoma","1636",330.6,737.9,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453952,973781,"005562","","oenoma","1637",324.2,740.6,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453955,973782,"005565","","oenoma","1637",320.2,752.1,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453956,973783,"005566","","oenoma","1637",321.4,758.5,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453957,973784,"005567","","oenoma","1637",328.6,751.8,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453958,973785,"005568","","oenoma","1637",328.5,746.5,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453962,973786,"005572","","oenoma","1737",354.1,741.3,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
453963,973787,"005573","","coccpa","1737",354.4,745.4,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
453965,973788,"005575","3","oenoma","1737",359.1,749.3,70,1.3,"2010-04-06","alive",NA,18358,"A",0.01852851018608,"gigante2",6,157
453969,973789,"005579","","oenoma","1736",346.4,725.3,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454030,973790,"011190","2","sloazu","1636",339.5,739.3,29,1.3,"2010-04-06","alive",NA,18358,"A",0.00167915896987428,"gigante2",6,157
454033,973791,"011193","3","oenoma","1636",339.6,735.3,68,1.3,"2010-04-06","alive",NA,18358,"A",0.017166892491987,"gigante2",6,157
454040,973792,"011200","1","pipecu","1736",342.5,730.3,24,1.3,"2010-04-06","alive","M",18358,"A",0.000644239948853123,"gigante2",6,157
454041,973793,"011201","","oenoma","1736",340.3,734.7,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454091,973794,"011251","","oenoma","1736",349.6,735.6,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454130,973795,"014004","","oenoma","1535",308.2,714.9,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454135,973796,"014010","","oenoma","1535",312.1,709.8,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454138,973797,"014013","3","oenoma","1535",313.2,719.5,59,1.3,"2010-04-05","alive",NA,18357,"A",0.0118264140478031,"gigante2",6,157
454140,973798,"014015","","oenoma","1535",319.2,710.3,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454141,973799,"014016","","oenoma","1535",319.7,711.5,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454149,973800,"014024","","oenoma","1536",307.2,720.3,NA,NA,NA,NA,NA,18357.125,"V",0,"gigante2",6,157
454157,973801,"014032","","oenoma","1536",317.8,737.4,NA,NA,NA,NA,NA,18357.125,"V",0,"gigante2",6,157
454164,973802,"014039","","oenoma","1537",305.3,754.3,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454167,973803,"014042","","oenoma","1537",309.6,744.6,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454180,973804,"014055","","oenoma","1538",319.4,776,NA,NA,NA,NA,NA,18358.0555555556,"V",0,"gigante2",6,157
454184,973805,"014059","","oenoma","1539",302.5,782.8,NA,NA,NA,NA,NA,18358.0666666667,"V",0,"gigante2",6,157
454190,973806,"014065","","oenoma","1539",316.8,790.9,NA,NA,NA,NA,NA,18358.0666666667,"V",0,"gigante2",6,157
454201,973807,"014076","1","sloazu","1835",370.9,707.5,128,1.3,"2010-04-05","alive",NA,18357,"A",0.0803635377045995,"gigante2",6,157
454208,973808,"014083","","oenoma","1836",378.6,727.8,NA,NA,NA,NA,NA,18357.1290322581,"V",0,"gigante2",6,157
454214,973809,"014089","","oenoma","1837",363.1,743.7,NA,NA,NA,NA,NA,18357.064516129,"V",0,"gigante2",6,157
454216,973810,"014091","","oenoma","1837",365.9,750.5,NA,NA,NA,NA,NA,18357.064516129,"V",0,"gigante2",6,157
454220,973811,"014096","","oenoma","1838",364.8,761,NA,NA,NA,NA,NA,18357.08,"V",0,"gigante2",6,157
454228,973812,"014104","","oenoma","1635",330.6,709.2,NA,NA,NA,NA,NA,18357.0909090909,"V",0,"gigante2",6,157
454337,973813,"014216","3","oenoma","1637",329.6,759.6,77,1.3,"2010-04-06","alive",NA,18358,"A",0.0238256235954132,"gigante2",6,157
454389,973814,"014268","1","sloazu","1638",322.4,761,183,1.3,"2010-04-05","alive",NA,18357,"A",0.207163155099547,"gigante2",6,157
454390,973815,"014269","","oenoma","1638",331,769.3,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454395,973816,"014274","2","sloazu","1639",320.9,787.7,47,1.3,"2010-04-06","alive",NA,18358,"A",0.00573348722554556,"gigante2",6,157
454401,973817,"014280","","oenoma","1735",347.6,718.5,NA,NA,NA,NA,NA,18357.0526315789,"V",0,"gigante2",6,157
454406,973818,"014285","","oenoma","1735",353.9,715.9,NA,NA,NA,NA,NA,18357.0526315789,"V",0,"gigante2",6,157
454469,973819,"014348","","oenoma","1736",356.4,729.3,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454476,973820,"014355","","oenoma","1736",357.2,724.7,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454493,973821,"014372","3","xyl1ma","1737",346.2,758.4,13,1.3,"2010-04-06","alive",NA,18358,"A",0.000347713957496596,"gigante2",6,157
454506,973822,"014385","1","pipecu","1737",353.3,754,68,1.3,"2010-04-06","alive",NA,18358,"A",0.00920978501357635,"gigante2",6,157
454557,973823,"014606","","oenoma","1838",376.8,760.2,NA,NA,NA,NA,NA,18357.08,"V",0,"gigante2",6,157
454576,973824,"014625","","gustsu","1739",345.3,791.9,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
454589,973825,"014662","","oenoma","1935",392.4,706.8,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454593,973826,"014666","","oenoma","1936",388.4,723.5,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454594,973827,"014667","","oenoma","1936",392.4,724.5,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454597,973828,"014670","","oenoma","1936",394.4,734.8,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454607,973829,"014680","","oenoma","1937",389.3,754.7,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454610,973830,"014683","","oenoma","1937",394.8,745.3,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454612,973831,"014685","","oenoma","1937",399.8,749.7,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454629,973832,"014702","1","oenoma","1939",399.2,799.6,107,1.3,"2010-04-05","alive",NA,18357,"A",0.0569835739941706,"gigante2",6,157
453845,978092,"001295","","coccpa","1938",386,772.7,NA,NA,NA,NA,NA,18357.0689655172,"V",0,"gigante2",6,157
453941,978093,"005551","","oenoma","1636",320.9,728.6,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453949,978094,"005559","","oenoma","1636",330.6,737.9,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453952,978095,"005562","","oenoma","1637",324.2,740.6,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453955,978096,"005565","","oenoma","1637",320.2,752.1,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453956,978097,"005566","","oenoma","1637",321.4,758.5,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453957,978098,"005567","","oenoma","1637",328.6,751.8,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453958,978099,"005568","","oenoma","1637",328.5,746.5,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453962,978100,"005572","","oenoma","1737",354.1,741.3,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
453963,978101,"005573","","coccpa","1737",354.4,745.4,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
453965,978102,"005575","4","oenoma","1737",359.1,749.3,68,1.3,"2010-04-06","alive",NA,18358,"A",0.017166892491987,"gigante2",6,157
453969,978103,"005579","","oenoma","1736",346.4,725.3,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454030,978104,"011190","3","sloazu","1636",339.5,739.3,17,1.3,"2010-04-06","alive",NA,18358,"A",0.000460440541033225,"gigante2",6,157
454033,978105,"011193","4","oenoma","1636",339.6,735.3,61,1.3,"2010-04-06","alive",NA,18358,"A",0.012905426297307,"gigante2",6,157
454040,978106,"011200","2","pipecu","1736",342.5,730.3,23,1.3,"2010-04-06","alive",NA,18358,"A",0.000580692282271729,"gigante2",6,157
454041,978107,"011201","","oenoma","1736",340.3,734.7,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454091,978108,"011251","","oenoma","1736",349.6,735.6,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454130,978109,"014004","","oenoma","1535",308.2,714.9,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454135,978110,"014010","","oenoma","1535",312.1,709.8,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454140,978111,"014015","","oenoma","1535",319.2,710.3,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454141,978112,"014016","","oenoma","1535",319.7,711.5,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454149,978113,"014024","","oenoma","1536",307.2,720.3,NA,NA,NA,NA,NA,18357.125,"V",0,"gigante2",6,157
454157,978114,"014032","","oenoma","1536",317.8,737.4,NA,NA,NA,NA,NA,18357.125,"V",0,"gigante2",6,157
454164,978115,"014039","","oenoma","1537",305.3,754.3,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454167,978116,"014042","","oenoma","1537",309.6,744.6,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454180,978117,"014055","","oenoma","1538",319.4,776,NA,NA,NA,NA,NA,18358.0555555556,"V",0,"gigante2",6,157
454184,978118,"014059","","oenoma","1539",302.5,782.8,NA,NA,NA,NA,NA,18358.0666666667,"V",0,"gigante2",6,157
454190,978119,"014065","1","oenoma","1539",316.8,790.9,101,1.3,"2010-04-06","alive",NA,18358,"A",0.0488882769466927,"gigante2",6,157
454201,978120,"014076","2","sloazu","1835",370.9,707.5,18,1.3,"2010-04-05","alive",NA,18357,"A",0.000526728243853733,"gigante2",6,157
454208,978121,"014083","","oenoma","1836",378.6,727.8,NA,NA,NA,NA,NA,18357.1290322581,"V",0,"gigante2",6,157
454214,978122,"014089","","oenoma","1837",363.1,743.7,NA,NA,NA,NA,NA,18357.064516129,"V",0,"gigante2",6,157
454216,978123,"014091","","oenoma","1837",365.9,750.5,NA,NA,NA,NA,NA,18357.064516129,"V",0,"gigante2",6,157
454220,978124,"014096","","oenoma","1838",364.8,761,NA,NA,NA,NA,NA,18357.08,"V",0,"gigante2",6,157
454228,978125,"014104","","oenoma","1635",330.6,709.2,NA,NA,NA,NA,NA,18357.0909090909,"V",0,"gigante2",6,157
454337,978126,"014216","4","oenoma","1637",329.6,759.6,73,1.3,"2010-04-06","alive",NA,18358,"A",0.0206958804305149,"gigante2",6,157
454389,978127,"014268","2","sloazu","1638",322.4,761,106,1.3,"2010-04-05","alive",NA,18357,"A",0.048698805600899,"gigante2",6,157
454390,978128,"014269","","oenoma","1638",331,769.3,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454395,978129,"014274","3","sloazu","1639",320.9,787.7,18,1.3,"2010-04-06","alive",NA,18358,"A",0.000526728243853733,"gigante2",6,157
454401,978130,"014280","1","oenoma","1735",347.6,718.5,98,1.3,"2010-04-05","alive",NA,18357,"A",0.0451281426978981,"gigante2",6,157
454406,978131,"014285","","oenoma","1735",353.9,715.9,NA,NA,NA,NA,NA,18357.0526315789,"V",0,"gigante2",6,157
454469,978132,"014348","","oenoma","1736",356.4,729.3,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454476,978133,"014355","","oenoma","1736",357.2,724.7,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454506,978134,"014385","2","pipecu","1737",353.3,754,50,1.3,"2010-04-06","alive",NA,18358,"A",0.00412112550725908,"gigante2",6,157
454557,978135,"014606","","oenoma","1838",376.8,760.2,NA,NA,NA,NA,NA,18357.08,"V",0,"gigante2",6,157
454576,978136,"014625","1","gustsu","1739",345.3,791.9,155,1.3,"2010-04-06","alive",NA,18358,"A",0.123971471531002,"gigante2",6,157
454589,978137,"014662","","oenoma","1935",392.4,706.8,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454593,978138,"014666","","oenoma","1936",388.4,723.5,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454594,978139,"014667","","oenoma","1936",392.4,724.5,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454597,978140,"014670","","oenoma","1936",394.4,734.8,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454607,978141,"014680","","oenoma","1937",389.3,754.7,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454610,978142,"014683","","oenoma","1937",394.8,745.3,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454612,978143,"014685","","oenoma","1937",399.8,749.7,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454629,978144,"014702","2","oenoma","1939",399.2,799.6,75,1.3,"2010-04-05","alive",NA,18357,"A",0.0222259531677901,"gigante2",6,157
453845,981651,"001295","","coccpa","1938",386,772.7,NA,NA,NA,NA,NA,18357.0689655172,"V",0,"gigante2",6,157
453941,981652,"005551","","oenoma","1636",320.9,728.6,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453949,981653,"005559","","oenoma","1636",330.6,737.9,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453952,981654,"005562","","oenoma","1637",324.2,740.6,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453955,981655,"005565","","oenoma","1637",320.2,752.1,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453956,981656,"005566","","oenoma","1637",321.4,758.5,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453957,981657,"005567","","oenoma","1637",328.6,751.8,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453958,981658,"005568","","oenoma","1637",328.5,746.5,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453962,981659,"005572","","oenoma","1737",354.1,741.3,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
453963,981660,"005573","","coccpa","1737",354.4,745.4,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
453969,981661,"005579","","oenoma","1736",346.4,725.3,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454030,981662,"011190","4","sloazu","1636",339.5,739.3,13,1.3,"2010-04-06","alive",NA,18358,"A",0.000248541083145476,"gigante2",6,157
454041,981663,"011201","","oenoma","1736",340.3,734.7,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454091,981664,"011251","","oenoma","1736",349.6,735.6,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454130,981665,"014004","","oenoma","1535",308.2,714.9,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454135,981666,"014010","","oenoma","1535",312.1,709.8,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454140,981667,"014015","","oenoma","1535",319.2,710.3,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454141,981668,"014016","1","oenoma","1535",319.7,711.5,94,1.3,"2010-04-05","alive",NA,18357,"A",0.0404046104781736,"gigante2",6,157
454149,981669,"014024","","oenoma","1536",307.2,720.3,NA,NA,NA,NA,NA,18357.125,"V",0,"gigante2",6,157
454157,981670,"014032","","oenoma","1536",317.8,737.4,NA,NA,NA,NA,NA,18357.125,"V",0,"gigante2",6,157
454164,981671,"014039","1","oenoma","1537",305.3,754.3,115,1.3,"2010-04-05","alive",NA,18357,"A",0.0690114947347778,"gigante2",6,157
454167,981672,"014042","","oenoma","1537",309.6,744.6,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454180,981673,"014055","","oenoma","1538",319.4,776,NA,NA,NA,NA,NA,18358.0555555556,"V",0,"gigante2",6,157
454184,981674,"014059","","oenoma","1539",302.5,782.8,NA,NA,NA,NA,NA,18358.0666666667,"V",0,"gigante2",6,157
